Batch 804: 0.088 s, average cost 0.748, 42/100 correct (42.0%)
Batch 805: 0.086 s, average cost 0.703, 42/100 correct (42.0%)
Batch 806: 0.086 s, average cost 0.708, 44/100 correct (44.0%)
Batch 807: 0.083 s, average cost 0.727, 44/100 correct (44.0%)
Batch 808: 0.084 s, average cost 0.698, 45/100 correct (45.0%)
Batch 809: 0.082 s, average cost 0.648, 50/100 correct (50.0%)
Batch 810: 0.085 s, average cost 0.68, 47/100 correct (47.0%)
Batch 811: 0.083 s, average cost 0.699, 45/100 correct (45.0%)
Batch 812: 0.083 s, average cost 0.714, 44/100 correct (44.0%)
Batch 813: 0.082 s, average cost 0.802, 35/100 correct (35.0%)
Batch 814: 0.084 s, average cost 0.757, 41/100 correct (41.0%)
Batch 815: 0.083 s, average cost 0.763, 41/100 correct (41.0%)
Batch 816: 0.083 s, average cost 0.706, 46/100 correct (46.0%)
Batch 817: 0.084 s, average cost 0.728, 44/100 correct (44.0%)
Batch 818: 0.084 s, average cost 0.704, 40/100 correct (40.0%)
Batch 819: 0.084 s, average cost 0.785, 37/100 correct (37.0%)
Batch 820: 0.081 s, average cost 0.722, 43/100 correct (43.0%)
Batch 821: 0.082 s, average cost 0.678, 49/100 correct (49.0%)
Batch 822: 0.083 s, average cost 0.716, 38/100 correct (38.0%)
Batch 823: 0.082 s, average cost 0.798, 34/100 correct (34.0%)
Batch 824: 0.082 s, average cost 0.723, 40/100 correct (40.0%)
Batch 825: 0.082 s, average cost 0.759, 38/100 correct (38.0%)
Batch 826: 0.084 s, average cost 0.747, 43/100 correct (43.0%)
Batch 827: 0.081 s, average cost 0.685, 43/100 correct (43.0%)
Batch 828: 0.083 s, average cost 0.761, 37/100 correct (37.0%)
Batch 829: 0.084 s, average cost 0.695, 46/100 correct (46.0%)
Batch 830: 0.084 s, average cost 0.765, 40/100 correct (40.0%)
Batch 831: 0.081 s, average cost 0.749, 39/100 correct (39.0%)
Batch 832: 0.081 s, average cost 0.716, 43/100 correct (43.0%)
Batch 833: 0.083 s, average cost 0.667, 46/100 correct (46.0%)
Batch 834: 0.083 s, average cost 0.626, 53/100 correct (53.0%)
Batch 835: 0.082 s, average cost 0.659, 53/100 correct (53.0%)
Batch 836: 0.083 s, average cost 0.72, 42/100 correct (42.0%)
Batch 837: 0.082 s, average cost 0.724, 44/100 correct (44.0%)
Batch 838: 0.082 s, average cost 0.726, 42/100 correct (42.0%)
Batch 839: 0.082 s, average cost 0.694, 47/100 correct (47.0%)
Batch 840: 0.083 s, average cost 0.711, 44/100 correct (44.0%)
Batch 841: 0.083 s, average cost 0.65, 49/100 correct (49.0%)
Batch 842: 0.082 s, average cost 0.596, 60/100 correct (60.0%)
Batch 843: 0.082 s, average cost 0.695, 46/100 correct (46.0%)
Batch 844: 0.081 s, average cost 0.709, 44/100 correct (44.0%)
Batch 845: 0.082 s, average cost 0.67, 48/100 correct (48.0%)
Batch 846: 0.082 s, average cost 0.71, 49/100 correct (49.0%)
Batch 847: 0.084 s, average cost 0.72, 45/100 correct (45.0%)
Batch 848: 0.084 s, average cost 0.747, 44/100 correct (44.0%)
Batch 849: 0.082 s, average cost 0.745, 43/100 correct (43.0%)
Batch 850: 0.082 s, average cost 0.712, 42/100 correct (42.0%)
Batch 851: 0.083 s, average cost 0.745, 44/100 correct (44.0%)
Batch 852: 0.088 s, average cost 0.701, 50/100 correct (50.0%)
Batch 853: 0.082 s, average cost 0.745, 43/100 correct (43.0%)
Batch 854: 0.082 s, average cost 0.692, 39/100 correct (39.0%)
Batch 855: 0.084 s, average cost 0.735, 42/100 correct (42.0%)
Batch 856: 0.083 s, average cost 0.654, 43/100 correct (43.0%)
Batch 857: 0.084 s, average cost 0.656, 49/100 correct (49.0%)
Batch 858: 0.083 s, average cost 0.708, 40/100 correct (40.0%)
Batch 859: 0.082 s, average cost 0.679, 46/100 correct (46.0%)
Batch 860: 0.084 s, average cost 0.694, 43/100 correct (43.0%)
Batch 861: 0.082 s, average cost 0.735, 42/100 correct (42.0%)
Batch 862: 0.083 s, average cost 0.642, 51/100 correct (51.0%)
Batch 863: 0.085 s, average cost 0.664, 50/100 correct (50.0%)
Batch 864: 0.082 s, average cost 0.66, 45/100 correct (45.0%)
Batch 865: 0.084 s, average cost 0.651, 49/100 correct (49.0%)
Batch 866: 0.082 s, average cost 0.668, 49/100 correct (49.0%)
Batch 867: 0.084 s, average cost 0.639, 48/100 correct (48.0%)
Batch 868: 0.082 s, average cost 0.658, 55/100 correct (55.0%)
Batch 869: 0.084 s, average cost 0.658, 51/100 correct (51.0%)
Batch 870: 0.082 s, average cost 0.668, 50/100 correct (50.0%)
Batch 871: 0.082 s, average cost 0.669, 47/100 correct (47.0%)
Batch 872: 0.082 s, average cost 0.67, 46/100 correct (46.0%)
Batch 873: 0.086 s, average cost 0.708, 44/100 correct (44.0%)
Batch 874: 0.084 s, average cost 0.675, 49/100 correct (49.0%)
Batch 875: 0.086 s, average cost 0.787, 34/100 correct (34.0%)
Batch 876: 0.084 s, average cost 0.761, 41/100 correct (41.0%)
Batch 877: 0.084 s, average cost 0.639, 52/100 correct (52.0%)
Batch 878: 0.083 s, average cost 0.714, 43/100 correct (43.0%)
Batch 879: 0.084 s, average cost 0.67, 52/100 correct (52.0%)
Batch 880: 0.082 s, average cost 0.734, 47/100 correct (47.0%)
Batch 881: 0.082 s, average cost 0.682, 47/100 correct (47.0%)
Batch 882: 0.083 s, average cost 0.696, 51/100 correct (51.0%)
Batch 883: 0.083 s, average cost 0.692, 46/100 correct (46.0%)
Batch 884: 0.085 s, average cost 0.71, 46/100 correct (46.0%)
Batch 885: 0.085 s, average cost 0.674, 45/100 correct (45.0%)
Batch 886: 0.083 s, average cost 0.621, 51/100 correct (51.0%)
Batch 887: 0.084 s, average cost 0.715, 41/100 correct (41.0%)
Batch 888: 0.084 s, average cost 0.663, 50/100 correct (50.0%)
Batch 889: 0.084 s, average cost 0.679, 45/100 correct (45.0%)
Batch 890: 0.084 s, average cost 0.676, 52/100 correct (52.0%)
Batch 891: 0.083 s, average cost 0.746, 39/100 correct (39.0%)
Batch 892: 0.083 s, average cost 0.635, 49/100 correct (49.0%)
Batch 893: 0.084 s, average cost 0.636, 52/100 correct (52.0%)
Batch 894: 0.084 s, average cost 0.714, 43/100 correct (43.0%)
Batch 895: 0.0845 s, average cost 0.701, 45/100 correct (45.0%)
Batch 896: 0.087 s, average cost 0.699, 47/100 correct (47.0%)
Batch 897: 0.0852 s, average cost 0.71, 40/100 correct (40.0%)
Batch 898: 0.0819 s, average cost 0.633, 52/100 correct (52.0%)
Batch 899: 0.084 s, average cost 0.671, 46/100 correct (46.0%)
Batch 900: 0.084 s, average cost 0.701, 43/100 correct (43.0%)
Batch 901: 0.0831 s, average cost 0.761, 39/100 correct (39.0%)
Batch 902: 0.0837 s, average cost 0.697, 44/100 correct (44.0%)
Batch 903: 0.082 s, average cost 0.715, 43/100 correct (43.0%)
Batch 904: 0.085 s, average cost 0.648, 51/100 correct (51.0%)
Batch 905: 0.082 s, average cost 0.666, 47/100 correct (47.0%)
Batch 906: 0.085 s, average cost 0.712, 46/100 correct (46.0%)
Batch 907: 0.083 s, average cost 0.575, 60/100 correct (60.0%)
Batch 908: 0.082 s, average cost 0.698, 49/100 correct (49.0%)
Batch 909: 0.083 s, average cost 0.696, 47/100 correct (47.0%)
Batch 910: 0.083 s, average cost 0.666, 48/100 correct (48.0%)
Batch 911: 0.082 s, average cost 0.682, 53/100 correct (53.0%)
Batch 912: 0.084 s, average cost 0.767, 35/100 correct (35.0%)
Batch 913: 0.082 s, average cost 0.696, 44/100 correct (44.0%)
Batch 914: 0.082 s, average cost 0.673, 48/100 correct (48.0%)
Batch 915: 0.082 s, average cost 0.733, 45/100 correct (45.0%)
Batch 916: 0.084 s, average cost 0.676, 46/100 correct (46.0%)
Batch 917: 0.085 s, average cost 0.628, 56/100 correct (56.0%)
Batch 918: 0.083 s, average cost 0.646, 52/100 correct (52.0%)
Batch 919: 0.082 s, average cost 0.627, 48/100 correct (48.0%)
Batch 920: 0.083 s, average cost 0.773, 36/100 correct (36.0%)
Batch 921: 0.084 s, average cost 0.692, 48/100 correct (48.0%)
Batch 922: 0.081 s, average cost 0.715, 43/100 correct (43.0%)
Batch 923: 0.083 s, average cost 0.675, 44/100 correct (44.0%)
Batch 924: 0.081 s, average cost 0.743, 41/100 correct (41.0%)
Batch 925: 0.082 s, average cost 0.717, 48/100 correct (48.0%)
Batch 926: 0.083 s, average cost 0.668, 47/100 correct (47.0%)
Batch 927: 0.082 s, average cost 0.608, 57/100 correct (57.0%)
Batch 928: 0.084 s, average cost 0.726, 45/100 correct (45.0%)
Batch 929: 0.082 s, average cost 0.665, 48/100 correct (48.0%)
Batch 930: 0.083 s, average cost 0.712, 42/100 correct (42.0%)
Batch 931: 0.083 s, average cost 0.724, 46/100 correct (46.0%)
Batch 932: 0.084 s, average cost 0.656, 50/100 correct (50.0%)
Batch 933: 0.082 s, average cost 0.608, 58/100 correct (58.0%)
Batch 934: 0.082 s, average cost 0.694, 48/100 correct (48.0%)
Batch 935: 0.085 s, average cost 0.65, 50/100 correct (50.0%)
Batch 936: 0.081 s, average cost 0.565, 57/100 correct (57.0%)
Batch 937: 0.083 s, average cost 0.763, 41/100 correct (41.0%)
Batch 938: 0.082 s, average cost 0.637, 54/100 correct (54.0%)
Batch 939: 0.086 s, average cost 0.648, 52/100 correct (52.0%)
Batch 940: 0.084 s, average cost 0.668, 51/100 correct (51.0%)
Batch 941: 0.082 s, average cost 0.673, 49/100 correct (49.0%)
Batch 942: 0.082 s, average cost 0.707, 44/100 correct (44.0%)
Batch 943: 0.084 s, average cost 0.73, 45/100 correct (45.0%)
Batch 944: 0.083 s, average cost 0.76, 36/100 correct (36.0%)
Batch 945: 0.084 s, average cost 0.683, 42/100 correct (42.0%)
Batch 946: 0.082 s, average cost 0.654, 50/100 correct (50.0%)
Batch 947: 0.083 s, average cost 0.662, 49/100 correct (49.0%)
Batch 948: 0.082 s, average cost 0.698, 43/100 correct (43.0%)
Batch 949: 0.083 s, average cost 0.646, 51/100 correct (51.0%)
Batch 950: 0.087 s, average cost 0.636, 53/100 correct (53.0%)
Batch 951: 0.084 s, average cost 0.679, 48/100 correct (48.0%)
Batch 952: 0.082 s, average cost 0.682, 50/100 correct (50.0%)
Batch 953: 0.0828 s, average cost 0.663, 48/100 correct (48.0%)
Batch 954: 0.083 s, average cost 0.62, 51/100 correct (51.0%)
Batch 955: 0.082 s, average cost 0.614, 53/100 correct (53.0%)
Batch 956: 0.082 s, average cost 0.705, 45/100 correct (45.0%)
Batch 957: 0.083 s, average cost 0.638, 52/100 correct (52.0%)
Batch 958: 0.083 s, average cost 0.672, 42/100 correct (42.0%)
Batch 959: 0.083 s, average cost 0.665, 45/100 correct (45.0%)
Batch 960: 0.082 s, average cost 0.695, 46/100 correct (46.0%)
Batch 961: 0.086 s, average cost 0.573, 58/100 correct (58.0%)
Batch 962: 0.084 s, average cost 0.634, 54/100 correct (54.0%)
Batch 963: 0.0851 s, average cost 0.759, 40/100 correct (40.0%)
Batch 964: 0.085 s, average cost 0.682, 51/100 correct (51.0%)
Batch 965: 0.084 s, average cost 0.622, 53/100 correct (53.0%)
Batch 966: 0.085 s, average cost 0.711, 45/100 correct (45.0%)
Batch 967: 0.084 s, average cost 0.644, 51/100 correct (51.0%)
Batch 968: 0.082 s, average cost 0.648, 46/100 correct (46.0%)
Batch 969: 0.0818 s, average cost 0.603, 57/100 correct (57.0%)
Batch 970: 0.085 s, average cost 0.716, 47/100 correct (47.0%)
Batch 971: 0.084 s, average cost 0.579, 57/100 correct (57.0%)
Batch 972: 0.086 s, average cost 0.64, 53/100 correct (53.0%)
Batch 973: 0.084 s, average cost 0.636, 53/100 correct (53.0%)
Batch 974: 0.083 s, average cost 0.704, 43/100 correct (43.0%)
Batch 975: 0.083 s, average cost 0.66, 50/100 correct (50.0%)
Batch 976: 0.083 s, average cost 0.627, 54/100 correct (54.0%)
Batch 977: 0.0818 s, average cost 0.697, 47/100 correct (47.0%)
Batch 978: 0.082 s, average cost 0.617, 54/100 correct (54.0%)
Batch 979: 0.082 s, average cost 0.628, 51/100 correct (51.0%)
Batch 980: 0.083 s, average cost 0.665, 50/100 correct (50.0%)
Batch 981: 0.082 s, average cost 0.684, 53/100 correct (53.0%)
Batch 982: 0.082 s, average cost 0.658, 52/100 correct (52.0%)
Batch 983: 0.0858 s, average cost 0.673, 48/100 correct (48.0%)
Batch 984: 0.082 s, average cost 0.67, 51/100 correct (51.0%)
Batch 985: 0.085 s, average cost 0.658, 50/100 correct (50.0%)
Batch 986: 0.084 s, average cost 0.678, 49/100 correct (49.0%)
Batch 987: 0.084 s, average cost 0.723, 43/100 correct (43.0%)
Batch 988: 0.083 s, average cost 0.619, 52/100 correct (52.0%)
Batch 989: 0.083 s, average cost 0.723, 46/100 correct (46.0%)
Batch 990: 0.083 s, average cost 0.715, 47/100 correct (47.0%)
Batch 991: 0.082 s, average cost 0.682, 47/100 correct (47.0%)
Batch 992: 0.082 s, average cost 0.668, 45/100 correct (45.0%)
Batch 993: 0.083 s, average cost 0.663, 48/100 correct (48.0%)
Batch 994: 0.085 s, average cost 0.646, 53/100 correct (53.0%)
Batch 995: 0.083 s, average cost 0.634, 55/100 correct (55.0%)
Batch 996: 0.0818 s, average cost 0.603, 56/100 correct (56.0%)
Batch 997: 0.082 s, average cost 0.681, 48/100 correct (48.0%)
Batch 998: 0.082 s, average cost 0.683, 50/100 correct (50.0%)
Batch 999: 0.083 s, average cost 0.625, 54/100 correct (54.0%)
Batch 1000: 0.0839 s, average cost 0.717, 45/100 correct (45.0%)
Batch 1001: 0.0818 s, average cost 0.628, 48/100 correct (48.0%)
Batch 1002: 0.083 s, average cost 0.627, 54/100 correct (54.0%)
Batch 1003: 0.082 s, average cost 0.636, 54/100 correct (54.0%)
Batch 1004: 0.084 s, average cost 0.617, 57/100 correct (57.0%)
Batch 1005: 0.1202 s, average cost 0.672, 48/100 correct (48.0%)
Batch 1006: 0.199 s, average cost 0.679, 45/100 correct (45.0%)
Batch 1007: 0.0933 s, average cost 0.514, 65/100 correct (65.0%)
Batch 1008: 0.085 s, average cost 0.661, 47/100 correct (47.0%)
Batch 1009: 0.085 s, average cost 0.686, 49/100 correct (49.0%)
Batch 1010: 0.084 s, average cost 0.617, 54/100 correct (54.0%)
Batch 1011: 0.084 s, average cost 0.6, 55/100 correct (55.0%)
Batch 1012: 0.082 s, average cost 0.64, 49/100 correct (49.0%)
Batch 1013: 0.084 s, average cost 0.67, 46/100 correct (46.0%)
Batch 1014: 0.083 s, average cost 0.599, 56/100 correct (56.0%)
Batch 1015: 0.084 s, average cost 0.67, 43/100 correct (43.0%)
Batch 1016: 0.082 s, average cost 0.63, 50/100 correct (50.0%)
Batch 1017: 0.082 s, average cost 0.735, 41/100 correct (41.0%)
Batch 1018: 0.083 s, average cost 0.641, 56/100 correct (56.0%)
Batch 1019: 0.083 s, average cost 0.599, 54/100 correct (54.0%)
Batch 1020: 0.085 s, average cost 0.709, 49/100 correct (49.0%)
Batch 1021: 0.081 s, average cost 0.724, 41/100 correct (41.0%)
Batch 1022: 0.084 s, average cost 0.692, 46/100 correct (46.0%)
Batch 1023: 0.082 s, average cost 0.706, 48/100 correct (48.0%)
Batch 1024: 0.085 s, average cost 0.585, 54/100 correct (54.0%)
Batch 1025: 0.084 s, average cost 0.669, 45/100 correct (45.0%)
Batch 1026: 0.081 s, average cost 0.602, 55/100 correct (55.0%)
Batch 1027: 0.083 s, average cost 0.667, 51/100 correct (51.0%)
Batch 1028: 0.082 s, average cost 0.575, 58/100 correct (58.0%)
Batch 1029: 0.083 s, average cost 0.586, 56/100 correct (56.0%)
Batch 1030: 0.083 s, average cost 0.645, 51/100 correct (51.0%)
Batch 1031: 0.083 s, average cost 0.636, 52/100 correct (52.0%)
Batch 1032: 0.083 s, average cost 0.641, 51/100 correct (51.0%)
Batch 1033: 0.083 s, average cost 0.67, 51/100 correct (51.0%)
Batch 1034: 0.084 s, average cost 0.677, 46/100 correct (46.0%)
Batch 1035: 0.084 s, average cost 0.685, 48/100 correct (48.0%)
Batch 1036: 0.085 s, average cost 0.726, 41/100 correct (41.0%)
Batch 1037: 0.082 s, average cost 0.695, 48/100 correct (48.0%)
Batch 1038: 0.082 s, average cost 0.644, 49/100 correct (49.0%)
Batch 1039: 0.081 s, average cost 0.661, 53/100 correct (53.0%)
Batch 1040: 0.085 s, average cost 0.694, 46/100 correct (46.0%)
Batch 1041: 0.082 s, average cost 0.616, 53/100 correct (53.0%)
Batch 1042: 0.083 s, average cost 0.567, 60/100 correct (60.0%)
Batch 1043: 0.083 s, average cost 0.625, 57/100 correct (57.0%)
Batch 1044: 0.082 s, average cost 0.678, 48/100 correct (48.0%)
Batch 1045: 0.082 s, average cost 0.559, 59/100 correct (59.0%)
Batch 1046: 0.084 s, average cost 0.645, 50/100 correct (50.0%)
Batch 1047: 0.082 s, average cost 0.531, 62/100 correct (62.0%)
Batch 1048: 0.083 s, average cost 0.583, 54/100 correct (54.0%)
Batch 1049: 0.082 s, average cost 0.643, 51/100 correct (51.0%)
Batch 1050: 0.084 s, average cost 0.563, 58/100 correct (58.0%)
Batch 1051: 0.082 s, average cost 0.653, 53/100 correct (53.0%)
Batch 1052: 0.082 s, average cost 0.627, 48/100 correct (48.0%)
Batch 1053: 0.084 s, average cost 0.57, 59/100 correct (59.0%)
Batch 1054: 0.082 s, average cost 0.618, 55/100 correct (55.0%)
Batch 1055: 0.084 s, average cost 0.616, 58/100 correct (58.0%)
Batch 1056: 0.083 s, average cost 0.647, 49/100 correct (49.0%)
Batch 1057: 0.084 s, average cost 0.638, 50/100 correct (50.0%)
Batch 1058: 0.086 s, average cost 0.601, 54/100 correct (54.0%)
Batch 1059: 0.083 s, average cost 0.603, 54/100 correct (54.0%)
Batch 1060: 0.082 s, average cost 0.609, 48/100 correct (48.0%)
Batch 1061: 0.084 s, average cost 0.679, 44/100 correct (44.0%)
Batch 1062: 0.082 s, average cost 0.603, 59/100 correct (59.0%)
Batch 1063: 0.083 s, average cost 0.661, 49/100 correct (49.0%)
Batch 1064: 0.083 s, average cost 0.583, 60/100 correct (60.0%)
Batch 1065: 0.082 s, average cost 0.603, 56/100 correct (56.0%)
Batch 1066: 0.082 s, average cost 0.566, 58/100 correct (58.0%)
Batch 1067: 0.083 s, average cost 0.61, 51/100 correct (51.0%)
Batch 1068: 0.084 s, average cost 0.621, 53/100 correct (53.0%)
Batch 1069: 0.083 s, average cost 0.607, 54/100 correct (54.0%)
Batch 1070: 0.082 s, average cost 0.703, 46/100 correct (46.0%)
Batch 1071: 0.083 s, average cost 0.642, 52/100 correct (52.0%)
Batch 1072: 0.084 s, average cost 0.672, 46/100 correct (46.0%)
Batch 1073: 0.084 s, average cost 0.602, 55/100 correct (55.0%)
Batch 1074: 0.082 s, average cost 0.613, 52/100 correct (52.0%)
Batch 1075: 0.084 s, average cost 0.693, 46/100 correct (46.0%)
Batch 1076: 0.082 s, average cost 0.667, 47/100 correct (47.0%)
Batch 1077: 0.086 s, average cost 0.648, 44/100 correct (44.0%)
Batch 1078: 0.084 s, average cost 0.587, 59/100 correct (59.0%)
Batch 1079: 0.085 s, average cost 0.704, 44/100 correct (44.0%)
Batch 1080: 0.083 s, average cost 0.626, 55/100 correct (55.0%)
Batch 1081: 0.083 s, average cost 0.661, 46/100 correct (46.0%)
Batch 1082: 0.082 s, average cost 0.663, 51/100 correct (51.0%)
Batch 1083: 0.083 s, average cost 0.634, 54/100 correct (54.0%)
Batch 1084: 0.082 s, average cost 0.7, 50/100 correct (50.0%)
Batch 1085: 0.083 s, average cost 0.676, 47/100 correct (47.0%)
Batch 1086: 0.082 s, average cost 0.584, 56/100 correct (56.0%)
Batch 1087: 0.081 s, average cost 0.511, 66/100 correct (66.0%)
Batch 1088: 0.083 s, average cost 0.687, 49/100 correct (49.0%)
Batch 1089: 0.082 s, average cost 0.671, 46/100 correct (46.0%)
Batch 1090: 0.084 s, average cost 0.596, 59/100 correct (59.0%)
Batch 1091: 0.084 s, average cost 0.638, 51/100 correct (51.0%)
Batch 1092: 0.084 s, average cost 0.559, 60/100 correct (60.0%)
Batch 1093: 0.084 s, average cost 0.672, 47/100 correct (47.0%)
Batch 1094: 0.085 s, average cost 0.585, 56/100 correct (56.0%)
Batch 1095: 0.084 s, average cost 0.688, 52/100 correct (52.0%)
Batch 1096: 0.084 s, average cost 0.633, 53/100 correct (53.0%)
Batch 1097: 0.084 s, average cost 0.684, 47/100 correct (47.0%)
Batch 1098: 0.085 s, average cost 0.69, 48/100 correct (48.0%)
Batch 1099: 0.084 s, average cost 0.602, 58/100 correct (58.0%)
Batch 1100: 0.083 s, average cost 0.675, 46/100 correct (46.0%)
Batch 1101: 0.085 s, average cost 0.597, 55/100 correct (55.0%)
Batch 1102: 0.085 s, average cost 0.562, 55/100 correct (55.0%)
Batch 1103: 0.082 s, average cost 0.634, 51/100 correct (51.0%)
Batch 1104: 0.082 s, average cost 0.66, 48/100 correct (48.0%)
Batch 1105: 0.083 s, average cost 0.636, 54/100 correct (54.0%)
Batch 1106: 0.083 s, average cost 0.615, 51/100 correct (51.0%)
Batch 1107: 0.083 s, average cost 0.626, 50/100 correct (50.0%)
Batch 1108: 0.086 s, average cost 0.647, 46/100 correct (46.0%)
Batch 1109: 0.083 s, average cost 0.642, 52/100 correct (52.0%)
Batch 1110: 0.084 s, average cost 0.592, 55/100 correct (55.0%)
Batch 1111: 0.083 s, average cost 0.655, 51/100 correct (51.0%)
Batch 1112: 0.084 s, average cost 0.665, 48/100 correct (48.0%)
Batch 1113: 0.084 s, average cost 0.585, 56/100 correct (56.0%)
Batch 1114: 0.083 s, average cost 0.573, 60/100 correct (60.0%)
Batch 1115: 0.081 s, average cost 0.675, 51/100 correct (51.0%)
Batch 1116: 0.084 s, average cost 0.624, 51/100 correct (51.0%)
Batch 1117: 0.082 s, average cost 0.611, 56/100 correct (56.0%)
Batch 1118: 0.082 s, average cost 0.63, 53/100 correct (53.0%)
Batch 1119: 0.083 s, average cost 0.634, 49/100 correct (49.0%)
Batch 1120: 0.084 s, average cost 0.697, 45/100 correct (45.0%)
Batch 1121: 0.0822 s, average cost 0.632, 56/100 correct (56.0%)
Batch 1122: 0.081 s, average cost 0.596, 56/100 correct (56.0%)
Batch 1123: 0.084 s, average cost 0.591, 58/100 correct (58.0%)
Batch 1124: 0.082 s, average cost 0.62, 52/100 correct (52.0%)
Batch 1125: 0.082 s, average cost 0.657, 48/100 correct (48.0%)
Batch 1126: 0.081 s, average cost 0.627, 54/100 correct (54.0%)
Batch 1127: 0.082 s, average cost 0.59, 54/100 correct (54.0%)
Batch 1128: 0.082 s, average cost 0.657, 50/100 correct (50.0%)
Batch 1129: 0.083 s, average cost 0.556, 58/100 correct (58.0%)
Batch 1130: 0.082 s, average cost 0.67, 51/100 correct (51.0%)
Batch 1131: 0.083 s, average cost 0.649, 51/100 correct (51.0%)
Batch 1132: 0.082 s, average cost 0.652, 53/100 correct (53.0%)
Batch 1133: 0.082 s, average cost 0.719, 38/100 correct (38.0%)
Batch 1134: 0.085 s, average cost 0.739, 41/100 correct (41.0%)
Batch 1135: 0.082 s, average cost 0.626, 52/100 correct (52.0%)
Batch 1136: 0.083 s, average cost 0.556, 65/100 correct (65.0%)
Batch 1137: 0.082 s, average cost 0.601, 56/100 correct (56.0%)
Batch 1138: 0.084 s, average cost 0.639, 53/100 correct (53.0%)
Batch 1139: 0.083 s, average cost 0.665, 47/100 correct (47.0%)
Batch 1140: 0.084 s, average cost 0.709, 44/100 correct (44.0%)
Batch 1141: 0.082 s, average cost 0.575, 58/100 correct (58.0%)
Batch 1142: 0.082 s, average cost 0.583, 61/100 correct (61.0%)
Batch 1143: 0.083 s, average cost 0.618, 50/100 correct (50.0%)
Batch 1144: 0.084 s, average cost 0.616, 52/100 correct (52.0%)
Batch 1145: 0.085 s, average cost 0.594, 58/100 correct (58.0%)
Batch 1146: 0.081 s, average cost 0.688, 49/100 correct (49.0%)
Batch 1147: 0.082 s, average cost 0.638, 46/100 correct (46.0%)
Batch 1148: 0.083 s, average cost 0.699, 47/100 correct (47.0%)
Batch 1149: 0.081 s, average cost 0.57, 65/100 correct (65.0%)
Batch 1150: 0.086 s, average cost 0.708, 46/100 correct (46.0%)
Batch 1151: 0.086 s, average cost 0.592, 57/100 correct (57.0%)
Batch 1152: 0.081 s, average cost 0.586, 55/100 correct (55.0%)
Batch 1153: 0.085 s, average cost 0.682, 47/100 correct (47.0%)
Batch 1154: 0.083 s, average cost 0.655, 51/100 correct (51.0%)
Batch 1155: 0.084 s, average cost 0.631, 51/100 correct (51.0%)
Batch 1156: 0.086 s, average cost 0.658, 47/100 correct (47.0%)
Batch 1157: 0.082 s, average cost 0.538, 59/100 correct (59.0%)
Batch 1158: 0.084 s, average cost 0.687, 49/100 correct (49.0%)
Batch 1159: 0.082 s, average cost 0.608, 58/100 correct (58.0%)
Batch 1160: 0.083 s, average cost 0.489, 64/100 correct (64.0%)
Batch 1161: 0.081 s, average cost 0.622, 49/100 correct (49.0%)
Batch 1162: 0.083 s, average cost 0.622, 53/100 correct (53.0%)
Batch 1163: 0.083 s, average cost 0.596, 58/100 correct (58.0%)
Batch 1164: 0.083 s, average cost 0.715, 45/100 correct (45.0%)
Batch 1165: 0.081 s, average cost 0.669, 48/100 correct (48.0%)
Batch 1166: 0.083 s, average cost 0.615, 54/100 correct (54.0%)
Batch 1167: 0.086 s, average cost 0.619, 55/100 correct (55.0%)
Batch 1168: 0.084 s, average cost 0.615, 53/100 correct (53.0%)
Batch 1169: 0.085 s, average cost 0.672, 52/100 correct (52.0%)
Batch 1170: 0.083 s, average cost 0.573, 60/100 correct (60.0%)
Batch 1171: 0.082 s, average cost 0.671, 46/100 correct (46.0%)
Batch 1172: 0.083 s, average cost 0.711, 46/100 correct (46.0%)
Batch 1173: 0.086 s, average cost 0.745, 41/100 correct (41.0%)
Batch 1174: 0.083 s, average cost 0.657, 52/100 correct (52.0%)
Batch 1175: 0.084 s, average cost 0.619, 56/100 correct (56.0%)
Batch 1176: 0.083 s, average cost 0.605, 54/100 correct (54.0%)
Batch 1177: 0.084 s, average cost 0.608, 52/100 correct (52.0%)
Batch 1178: 0.084 s, average cost 0.642, 51/100 correct (51.0%)
Batch 1179: 0.084 s, average cost 0.626, 52/100 correct (52.0%)
Batch 1180: 0.084 s, average cost 0.589, 54/100 correct (54.0%)
Batch 1181: 0.082 s, average cost 0.61, 48/100 correct (48.0%)
Batch 1182: 0.084 s, average cost 0.633, 49/100 correct (49.0%)
Batch 1183: 0.084 s, average cost 0.606, 52/100 correct (52.0%)
Batch 1184: 0.083 s, average cost 0.671, 50/100 correct (50.0%)
Batch 1185: 0.083 s, average cost 0.625, 51/100 correct (51.0%)
Batch 1186: 0.084 s, average cost 0.517, 62/100 correct (62.0%)
Batch 1187: 0.084 s, average cost 0.595, 53/100 correct (53.0%)
Batch 1188: 0.085 s, average cost 0.569, 56/100 correct (56.0%)
Batch 1189: 0.085 s, average cost 0.593, 59/100 correct (59.0%)
Batch 1190: 0.086 s, average cost 0.585, 58/100 correct (58.0%)
Batch 1191: 0.081 s, average cost 0.603, 54/100 correct (54.0%)
Batch 1192: 0.084 s, average cost 0.562, 59/100 correct (59.0%)
Batch 1193: 0.085 s, average cost 0.626, 50/100 correct (50.0%)
Batch 1194: 0.082 s, average cost 0.572, 59/100 correct (59.0%)
Batch 1195: 0.084 s, average cost 0.574, 61/100 correct (61.0%)
Batch 1196: 0.081 s, average cost 0.618, 50/100 correct (50.0%)
