Batch 8495: 0.141 s, average cost 0.337, 117/150 correct (78.0%)
Batch 8496: 0.131 s, average cost 0.306, 118/150 correct (78.7%)
Batch 8497: 0.128 s, average cost 0.183, 132/150 correct (88.0%)
Batch 8498: 0.131 s, average cost 0.26, 125/150 correct (83.3%)
Batch 8499: 0.129 s, average cost 0.176, 132/150 correct (88.0%)
Batch 8500: 0.131 s, average cost 0.193, 130/150 correct (86.7%)
Batch 8501: 0.145 s, average cost 0.242, 129/150 correct (86.0%)
Batch 8502: 0.13 s, average cost 0.22, 129/150 correct (86.0%)
Batch 8503: 0.13 s, average cost 0.206, 131/150 correct (87.3%)
Batch 8504: 0.128 s, average cost 0.256, 124/150 correct (82.7%)
Batch 8505: 0.13 s, average cost 0.293, 122/150 correct (81.3%)
Batch 8506: 0.129 s, average cost 0.256, 124/150 correct (82.7%)
Batch 8507: 0.13 s, average cost 0.196, 131/150 correct (87.3%)
Batch 8508: 0.131 s, average cost 0.193, 131/150 correct (87.3%)
Batch 8509: 0.132 s, average cost 0.289, 121/150 correct (80.7%)
Batch 8510: 0.1221 s, average cost 0.26, 124/150 correct (82.7%)
Batch 8511: 0.12 s, average cost 0.255, 124/150 correct (82.7%)
Batch 8512: 0.121 s, average cost 0.301, 120/150 correct (80.0%)
Batch 8513: 0.122 s, average cost 0.293, 123/150 correct (82.0%)
Batch 8514: 0.12 s, average cost 0.297, 120/150 correct (80.0%)
Batch 8515: 0.121 s, average cost 0.266, 122/150 correct (81.3%)
Batch 8516: 0.122 s, average cost 0.298, 117/150 correct (78.0%)
Batch 8517: 0.125 s, average cost 0.242, 129/150 correct (86.0%)
Batch 8518: 0.122 s, average cost 0.239, 129/150 correct (86.0%)
Batch 8519: 0.123 s, average cost 0.226, 128/150 correct (85.3%)
Batch 8520: 0.121 s, average cost 0.242, 123/150 correct (82.0%)
Batch 8521: 0.12 s, average cost 0.229, 128/150 correct (85.3%)
Batch 8522: 0.121 s, average cost 0.3, 124/150 correct (82.7%)
Batch 8523: 0.122 s, average cost 0.228, 125/150 correct (83.3%)
Batch 8524: 0.119 s, average cost 0.296, 122/150 correct (81.3%)
Batch 8525: 0.125 s, average cost 0.263, 123/150 correct (82.0%)
Batch 8526: 0.12 s, average cost 0.253, 126/150 correct (84.0%)
Batch 8527: 0.122 s, average cost 0.304, 121/150 correct (80.7%)
Batch 8528: 0.121 s, average cost 0.277, 125/150 correct (83.3%)
Batch 8529: 0.121 s, average cost 0.209, 131/150 correct (87.3%)
Batch 8530: 0.121 s, average cost 0.279, 121/150 correct (80.7%)
Batch 8531: 0.118 s, average cost 0.186, 135/150 correct (90.0%)
Batch 8532: 0.123 s, average cost 0.265, 122/150 correct (81.3%)
Batch 8533: 0.126 s, average cost 0.245, 128/150 correct (85.3%)
Batch 8534: 0.122 s, average cost 0.202, 131/150 correct (87.3%)
Batch 8535: 0.124 s, average cost 0.274, 121/150 correct (80.7%)
Batch 8536: 0.123 s, average cost 0.299, 115/150 correct (76.7%)
Batch 8537: 0.125 s, average cost 0.274, 120/150 correct (80.0%)
Batch 8538: 0.121 s, average cost 0.282, 122/150 correct (81.3%)
Batch 8539: 0.12 s, average cost 0.216, 129/150 correct (86.0%)
Batch 8540: 0.123 s, average cost 0.21, 128/150 correct (85.3%)
Batch 8541: 0.123 s, average cost 0.248, 123/150 correct (82.0%)
Batch 8542: 0.121 s, average cost 0.264, 125/150 correct (83.3%)
Batch 8543: 0.12 s, average cost 0.277, 124/150 correct (82.7%)
Batch 8544: 0.122 s, average cost 0.245, 128/150 correct (85.3%)
Batch 8545: 0.122 s, average cost 0.276, 121/150 correct (80.7%)
Batch 8546: 0.122 s, average cost 0.249, 126/150 correct (84.0%)
Batch 8547: 0.121 s, average cost 0.226, 125/150 correct (83.3%)
Batch 8548: 0.12 s, average cost 0.296, 121/150 correct (80.7%)
Batch 8549: 0.122 s, average cost 0.214, 130/150 correct (86.7%)
Batch 8550: 0.125 s, average cost 0.279, 124/150 correct (82.7%)
Batch 8551: 0.126 s, average cost 0.228, 129/150 correct (86.0%)
Batch 8552: 0.123 s, average cost 0.243, 125/150 correct (83.3%)
Batch 8553: 0.122 s, average cost 0.205, 131/150 correct (87.3%)
Batch 8554: 0.121 s, average cost 0.27, 118/150 correct (78.7%)
Batch 8555: 0.122 s, average cost 0.234, 129/150 correct (86.0%)
Batch 8556: 0.126 s, average cost 0.254, 126/150 correct (84.0%)
Batch 8557: 0.124 s, average cost 0.208, 133/150 correct (88.7%)
Batch 8558: 0.126 s, average cost 0.203, 131/150 correct (87.3%)
Batch 8559: 0.124 s, average cost 0.247, 126/150 correct (84.0%)
Batch 8560: 0.128 s, average cost 0.2, 133/150 correct (88.7%)
Batch 8561: 0.121 s, average cost 0.244, 124/150 correct (82.7%)
Batch 8562: 0.122 s, average cost 0.298, 121/150 correct (80.7%)
Batch 8563: 0.122 s, average cost 0.251, 126/150 correct (84.0%)
Batch 8564: 0.122 s, average cost 0.257, 128/150 correct (85.3%)
Batch 8565: 0.122 s, average cost 0.212, 130/150 correct (86.7%)
Batch 8566: 0.126 s, average cost 0.255, 125/150 correct (83.3%)
Batch 8567: 0.128 s, average cost 0.235, 126/150 correct (84.0%)
Batch 8568: 0.126 s, average cost 0.219, 130/150 correct (86.7%)
Batch 8569: 0.123 s, average cost 0.277, 123/150 correct (82.0%)
Batch 8570: 0.121 s, average cost 0.29, 120/150 correct (80.0%)
Batch 8571: 0.123 s, average cost 0.333, 116/150 correct (77.3%)
Batch 8572: 0.123 s, average cost 0.213, 132/150 correct (88.0%)
Batch 8573: 0.122 s, average cost 0.22, 129/150 correct (86.0%)
Batch 8574: 0.125 s, average cost 0.278, 122/150 correct (81.3%)
Batch 8575: 0.121 s, average cost 0.253, 126/150 correct (84.0%)
Batch 8576: 0.119 s, average cost 0.234, 129/150 correct (86.0%)
Batch 8577: 0.121 s, average cost 0.308, 117/150 correct (78.0%)
Batch 8578: 0.122 s, average cost 0.305, 121/150 correct (80.7%)
Batch 8579: 0.122 s, average cost 0.253, 124/150 correct (82.7%)
Batch 8580: 0.122 s, average cost 0.226, 125/150 correct (83.3%)
Batch 8581: 0.12 s, average cost 0.241, 126/150 correct (84.0%)
Batch 8582: 0.126 s, average cost 0.221, 131/150 correct (87.3%)
Batch 8583: 0.122 s, average cost 0.195, 134/150 correct (89.3%)
Batch 8584: 0.124 s, average cost 0.284, 120/150 correct (80.0%)
Batch 8585: 0.121 s, average cost 0.258, 122/150 correct (81.3%)
Batch 8586: 0.119 s, average cost 0.309, 119/150 correct (79.3%)
Batch 8587: 0.121 s, average cost 0.205, 134/150 correct (89.3%)
Batch 8588: 0.124 s, average cost 0.287, 122/150 correct (81.3%)
Batch 8589: 0.121 s, average cost 0.263, 122/150 correct (81.3%)
Batch 8590: 0.122 s, average cost 0.248, 126/150 correct (84.0%)
Batch 8591: 0.122 s, average cost 0.198, 132/150 correct (88.0%)
Batch 8592: 0.121 s, average cost 0.221, 126/150 correct (84.0%)
Batch 8593: 0.122 s, average cost 0.232, 126/150 correct (84.0%)
Batch 8594: 0.122 s, average cost 0.265, 125/150 correct (83.3%)
Batch 8595: 0.122 s, average cost 0.189, 133/150 correct (88.7%)
Batch 8596: 0.119 s, average cost 0.248, 125/150 correct (83.3%)
Batch 8597: 0.121 s, average cost 0.207, 130/150 correct (86.7%)
Batch 8598: 0.146 s, average cost 0.243, 129/150 correct (86.0%)
Batch 8599: 0.154 s, average cost 0.269, 121/150 correct (80.7%)
Batch 8600: 0.124 s, average cost 0.247, 127/150 correct (84.7%)
Batch 8601: 0.121 s, average cost 0.291, 119/150 correct (79.3%)
Batch 8602: 0.121 s, average cost 0.282, 118/150 correct (78.7%)
Batch 8603: 0.12 s, average cost 0.27, 121/150 correct (80.7%)
Batch 8604: 0.119 s, average cost 0.182, 135/150 correct (90.0%)
Batch 8605: 0.121 s, average cost 0.278, 123/150 correct (82.0%)
Batch 8606: 0.121 s, average cost 0.287, 121/150 correct (80.7%)
Batch 8607: 0.121 s, average cost 0.235, 127/150 correct (84.7%)
Batch 8608: 0.119 s, average cost 0.176, 136/150 correct (90.7%)
Batch 8609: 0.12 s, average cost 0.205, 131/150 correct (87.3%)
Batch 8610: 0.12 s, average cost 0.244, 126/150 correct (84.0%)
Batch 8611: 0.121 s, average cost 0.229, 129/150 correct (86.0%)
Batch 8612: 0.1211 s, average cost 0.242, 127/150 correct (84.7%)
Batch 8613: 0.121 s, average cost 0.215, 128/150 correct (85.3%)
Batch 8614: 0.121 s, average cost 0.226, 129/150 correct (86.0%)
Batch 8615: 0.131 s, average cost 0.26, 126/150 correct (84.0%)
Batch 8616: 0.122 s, average cost 0.205, 129/150 correct (86.0%)
Batch 8617: 0.12 s, average cost 0.273, 123/150 correct (82.0%)
Batch 8618: 0.12 s, average cost 0.254, 123/150 correct (82.0%)
Batch 8619: 0.118 s, average cost 0.224, 126/150 correct (84.0%)
Batch 8620: 0.122 s, average cost 0.185, 134/150 correct (89.3%)
Batch 8621: 0.123 s, average cost 0.214, 131/150 correct (87.3%)
Batch 8622: 0.121 s, average cost 0.284, 120/150 correct (80.0%)
Batch 8623: 0.123 s, average cost 0.249, 124/150 correct (82.7%)
Batch 8624: 0.123 s, average cost 0.219, 131/150 correct (87.3%)
Batch 8625: 0.121 s, average cost 0.26, 127/150 correct (84.7%)
Batch 8626: 0.124 s, average cost 0.278, 122/150 correct (81.3%)
Batch 8627: 0.121 s, average cost 0.247, 123/150 correct (82.0%)
Batch 8628: 0.122 s, average cost 0.202, 133/150 correct (88.7%)
Batch 8629: 0.122 s, average cost 0.25, 127/150 correct (84.7%)
Batch 8630: 0.127 s, average cost 0.193, 132/150 correct (88.0%)
Batch 8631: 0.124 s, average cost 0.311, 118/150 correct (78.7%)
Batch 8632: 0.123 s, average cost 0.305, 120/150 correct (80.0%)
Batch 8633: 0.125 s, average cost 0.281, 124/150 correct (82.7%)
Batch 8634: 0.121 s, average cost 0.298, 119/150 correct (79.3%)
Batch 8635: 0.121 s, average cost 0.259, 123/150 correct (82.0%)
Batch 8636: 0.124 s, average cost 0.235, 125/150 correct (83.3%)
Batch 8637: 0.124 s, average cost 0.219, 129/150 correct (86.0%)
Batch 8638: 0.122 s, average cost 0.292, 121/150 correct (80.7%)
Batch 8639: 0.126 s, average cost 0.228, 127/150 correct (84.7%)
Batch 8640: 0.121 s, average cost 0.25, 127/150 correct (84.7%)
Batch 8641: 0.124 s, average cost 0.254, 122/150 correct (81.3%)
Batch 8642: 0.122 s, average cost 0.266, 123/150 correct (82.0%)
Batch 8643: 0.124 s, average cost 0.25, 124/150 correct (82.7%)
Batch 8644: 0.121 s, average cost 0.236, 127/150 correct (84.7%)
Batch 8645: 0.12 s, average cost 0.274, 123/150 correct (82.0%)
Batch 8646: 0.12 s, average cost 0.253, 126/150 correct (84.0%)
Batch 8647: 0.123 s, average cost 0.168, 133/150 correct (88.7%)
Batch 8648: 0.123 s, average cost 0.261, 123/150 correct (82.0%)
Batch 8649: 0.123 s, average cost 0.187, 132/150 correct (88.0%)
Batch 8650: 0.123 s, average cost 0.218, 129/150 correct (86.0%)
Batch 8651: 0.121 s, average cost 0.324, 117/150 correct (78.0%)
Batch 8652: 0.122 s, average cost 0.299, 122/150 correct (81.3%)
Batch 8653: 0.1235 s, average cost 0.212, 131/150 correct (87.3%)
Batch 8654: 0.129 s, average cost 0.227, 127/150 correct (84.7%)
Batch 8655: 0.122 s, average cost 0.234, 129/150 correct (86.0%)
Batch 8656: 0.1245 s, average cost 0.241, 127/150 correct (84.7%)
Batch 8657: 0.122 s, average cost 0.236, 125/150 correct (83.3%)
Batch 8658: 0.121 s, average cost 0.205, 131/150 correct (87.3%)
Batch 8659: 0.1211 s, average cost 0.235, 128/150 correct (85.3%)
Batch 8660: 0.1206 s, average cost 0.225, 129/150 correct (86.0%)
Batch 8661: 0.122 s, average cost 0.275, 122/150 correct (81.3%)
Batch 8662: 0.119 s, average cost 0.245, 126/150 correct (84.0%)
Batch 8663: 0.122 s, average cost 0.265, 124/150 correct (82.7%)
Batch 8664: 0.125 s, average cost 0.226, 127/150 correct (84.7%)
Batch 8665: 0.156 s, average cost 0.333, 114/150 correct (76.0%)
Batch 8666: 0.122 s, average cost 0.228, 129/150 correct (86.0%)
Batch 8667: 0.123 s, average cost 0.262, 124/150 correct (82.7%)
Batch 8668: 0.124 s, average cost 0.264, 121/150 correct (80.7%)
Batch 8669: 0.121 s, average cost 0.237, 126/150 correct (84.0%)
Batch 8670: 0.152 s, average cost 0.266, 125/150 correct (83.3%)
Batch 8671: 0.123 s, average cost 0.204, 128/150 correct (85.3%)
Batch 8672: 0.12 s, average cost 0.186, 131/150 correct (87.3%)
Batch 8673: 0.12 s, average cost 0.212, 126/150 correct (84.0%)
Batch 8674: 0.121 s, average cost 0.21, 127/150 correct (84.7%)
Batch 8675: 0.122 s, average cost 0.272, 123/150 correct (82.0%)
Batch 8676: 0.122 s, average cost 0.227, 126/150 correct (84.0%)
Batch 8677: 0.12 s, average cost 0.253, 127/150 correct (84.7%)
Batch 8678: 0.122 s, average cost 0.276, 123/150 correct (82.0%)
Batch 8679: 0.122 s, average cost 0.222, 128/150 correct (85.3%)
Batch 8680: 0.124 s, average cost 0.284, 120/150 correct (80.0%)
Batch 8681: 0.124 s, average cost 0.239, 126/150 correct (84.0%)
Batch 8682: 0.12 s, average cost 0.259, 123/150 correct (82.0%)
Batch 8683: 0.121 s, average cost 0.282, 121/150 correct (80.7%)
Batch 8684: 0.12 s, average cost 0.219, 131/150 correct (87.3%)
Batch 8685: 0.124 s, average cost 0.24, 126/150 correct (84.0%)
Batch 8686: 0.122 s, average cost 0.341, 117/150 correct (78.0%)
Batch 8687: 0.122 s, average cost 0.264, 123/150 correct (82.0%)
Batch 8688: 0.123 s, average cost 0.291, 119/150 correct (79.3%)
Batch 8689: 0.1203 s, average cost 0.269, 125/150 correct (83.3%)
Batch 8690: 0.12 s, average cost 0.256, 126/150 correct (84.0%)
Batch 8691: 0.141 s, average cost 0.262, 126/150 correct (84.0%)
Batch 8692: 0.1332 s, average cost 0.238, 125/150 correct (83.3%)
Batch 8693: 0.1324 s, average cost 0.287, 121/150 correct (80.7%)
Batch 8694: 0.131 s, average cost 0.244, 124/150 correct (82.7%)
Batch 8695: 0.136 s, average cost 0.256, 126/150 correct (84.0%)
Batch 8696: 0.134 s, average cost 0.295, 120/150 correct (80.0%)
Batch 8697: 0.137 s, average cost 0.254, 128/150 correct (85.3%)
Batch 8698: 0.149 s, average cost 0.267, 123/150 correct (82.0%)
Batch 8699: 0.133 s, average cost 0.283, 124/150 correct (82.7%)
Batch 8700: 0.129 s, average cost 0.238, 127/150 correct (84.7%)
Batch 8701: 0.133 s, average cost 0.192, 131/150 correct (87.3%)
Batch 8702: 0.134 s, average cost 0.253, 128/150 correct (85.3%)
Batch 8703: 0.133 s, average cost 0.258, 126/150 correct (84.0%)
Batch 8704: 0.13 s, average cost 0.288, 121/150 correct (80.7%)
Batch 8705: 0.131 s, average cost 0.196, 129/150 correct (86.0%)
Batch 8706: 0.133 s, average cost 0.262, 124/150 correct (82.7%)
Batch 8707: 0.131 s, average cost 0.286, 117/150 correct (78.0%)
Batch 8708: 0.129 s, average cost 0.249, 126/150 correct (84.0%)
Batch 8709: 0.132 s, average cost 0.174, 132/150 correct (88.0%)
Batch 8710: 0.134 s, average cost 0.242, 126/150 correct (84.0%)
Batch 8711: 0.133 s, average cost 0.295, 120/150 correct (80.0%)
Batch 8712: 0.133 s, average cost 0.272, 121/150 correct (80.7%)
Batch 8713: 0.132 s, average cost 0.231, 129/150 correct (86.0%)
Batch 8714: 0.13 s, average cost 0.27, 124/150 correct (82.7%)
Batch 8715: 0.125 s, average cost 0.214, 131/150 correct (87.3%)
Batch 8716: 0.124 s, average cost 0.235, 124/150 correct (82.7%)
Batch 8717: 0.122 s, average cost 0.289, 120/150 correct (80.0%)
Batch 8718: 0.123 s, average cost 0.25, 124/150 correct (82.7%)
Batch 8719: 0.121 s, average cost 0.215, 128/150 correct (85.3%)
Batch 8720: 0.122 s, average cost 0.317, 122/150 correct (81.3%)
Batch 8721: 0.123 s, average cost 0.31, 120/150 correct (80.0%)
Batch 8722: 0.121 s, average cost 0.234, 129/150 correct (86.0%)
Batch 8723: 0.121 s, average cost 0.209, 130/150 correct (86.7%)
Batch 8724: 0.121 s, average cost 0.28, 121/150 correct (80.7%)
Batch 8725: 0.122 s, average cost 0.203, 131/150 correct (87.3%)
Batch 8726: 0.123 s, average cost 0.326, 118/150 correct (78.7%)
Batch 8727: 0.124 s, average cost 0.308, 117/150 correct (78.0%)
Batch 8728: 0.122 s, average cost 0.162, 137/150 correct (91.3%)
Batch 8729: 0.123 s, average cost 0.265, 122/150 correct (81.3%)
Batch 8730: 0.122 s, average cost 0.291, 119/150 correct (79.3%)
Batch 8731: 0.122 s, average cost 0.232, 128/150 correct (85.3%)
Batch 8732: 0.121 s, average cost 0.207, 131/150 correct (87.3%)
Batch 8733: 0.126 s, average cost 0.267, 123/150 correct (82.0%)
Batch 8734: 0.127 s, average cost 0.191, 132/150 correct (88.0%)
Batch 8735: 0.124 s, average cost 0.255, 125/150 correct (83.3%)
Batch 8736: 0.121 s, average cost 0.286, 123/150 correct (82.0%)
Batch 8737: 0.12 s, average cost 0.274, 124/150 correct (82.7%)
Batch 8738: 0.121 s, average cost 0.268, 125/150 correct (83.3%)
Batch 8739: 0.121 s, average cost 0.282, 119/150 correct (79.3%)
Batch 8740: 0.12 s, average cost 0.314, 119/150 correct (79.3%)
Batch 8741: 0.121 s, average cost 0.254, 125/150 correct (83.3%)
Batch 8742: 0.12 s, average cost 0.226, 128/150 correct (85.3%)
Batch 8743: 0.122 s, average cost 0.257, 128/150 correct (85.3%)
Batch 8744: 0.123 s, average cost 0.241, 128/150 correct (85.3%)
Batch 8745: 0.121 s, average cost 0.257, 123/150 correct (82.0%)
Batch 8746: 0.12 s, average cost 0.179, 134/150 correct (89.3%)
Batch 8747: 0.121 s, average cost 0.225, 130/150 correct (86.7%)
Batch 8748: 0.12 s, average cost 0.234, 130/150 correct (86.7%)
Batch 8749: 0.12 s, average cost 0.241, 128/150 correct (85.3%)
Batch 8750: 0.12 s, average cost 0.321, 120/150 correct (80.0%)
Batch 8751: 0.123 s, average cost 0.253, 125/150 correct (83.3%)
Batch 8752: 0.121 s, average cost 0.266, 122/150 correct (81.3%)
Batch 8753: 0.118 s, average cost 0.189, 133/150 correct (88.7%)
Batch 8754: 0.119 s, average cost 0.214, 129/150 correct (86.0%)
Batch 8755: 0.122 s, average cost 0.247, 125/150 correct (83.3%)
Batch 8756: 0.12 s, average cost 0.281, 122/150 correct (81.3%)
Batch 8757: 0.12 s, average cost 0.185, 132/150 correct (88.0%)
Batch 8758: 0.119 s, average cost 0.188, 134/150 correct (89.3%)
Batch 8759: 0.122 s, average cost 0.257, 125/150 correct (83.3%)
Batch 8760: 0.125 s, average cost 0.254, 125/150 correct (83.3%)
Batch 8761: 0.121 s, average cost 0.186, 133/150 correct (88.7%)
Batch 8762: 0.122 s, average cost 0.189, 132/150 correct (88.0%)
Batch 8763: 0.12 s, average cost 0.251, 123/150 correct (82.0%)
Batch 8764: 0.132 s, average cost 0.251, 130/150 correct (86.7%)
Batch 8765: 0.123 s, average cost 0.334, 113/150 correct (75.3%)
Batch 8766: 0.121 s, average cost 0.302, 121/150 correct (80.7%)
Batch 8767: 0.123 s, average cost 0.215, 132/150 correct (88.0%)
Batch 8768: 0.121 s, average cost 0.293, 120/150 correct (80.0%)
Batch 8769: 0.122 s, average cost 0.243, 127/150 correct (84.7%)
Batch 8770: 0.123 s, average cost 0.275, 125/150 correct (83.3%)
Batch 8771: 0.12 s, average cost 0.206, 131/150 correct (87.3%)
Batch 8772: 0.125 s, average cost 0.264, 124/150 correct (82.7%)
Batch 8773: 0.136 s, average cost 0.271, 122/150 correct (81.3%)
Batch 8774: 0.121 s, average cost 0.25, 126/150 correct (84.0%)
Batch 8775: 0.135 s, average cost 0.23, 129/150 correct (86.0%)
Batch 8776: 0.132 s, average cost 0.237, 127/150 correct (84.7%)
Batch 8777: 0.13 s, average cost 0.263, 126/150 correct (84.0%)
Batch 8778: 0.126 s, average cost 0.202, 132/150 correct (88.0%)
Batch 8779: 0.121 s, average cost 0.251, 122/150 correct (81.3%)
Batch 8780: 0.123 s, average cost 0.232, 126/150 correct (84.0%)
Batch 8781: 0.124 s, average cost 0.259, 123/150 correct (82.0%)
Batch 8782: 0.121 s, average cost 0.269, 123/150 correct (82.0%)
Batch 8783: 0.123 s, average cost 0.209, 130/150 correct (86.7%)
Batch 8784: 0.122 s, average cost 0.274, 123/150 correct (82.0%)
Batch 8785: 0.124 s, average cost 0.25, 126/150 correct (84.0%)
Batch 8786: 0.143 s, average cost 0.276, 123/150 correct (82.0%)
Batch 8787: 0.124 s, average cost 0.277, 124/150 correct (82.7%)
Batch 8788: 0.122 s, average cost 0.252, 124/150 correct (82.7%)
Batch 8789: 0.124 s, average cost 0.243, 126/150 correct (84.0%)
Batch 8790: 0.122 s, average cost 0.248, 128/150 correct (85.3%)
Batch 8791: 0.124 s, average cost 0.233, 126/150 correct (84.0%)
Batch 8792: 0.124 s, average cost 0.203, 131/150 correct (87.3%)
Batch 8793: 0.123 s, average cost 0.218, 132/150 correct (88.0%)
Batch 8794: 0.121 s, average cost 0.221, 130/150 correct (86.7%)
Batch 8795: 0.121 s, average cost 0.285, 123/150 correct (82.0%)
Batch 8796: 0.121 s, average cost 0.265, 126/150 correct (84.0%)
Batch 8797: 0.124 s, average cost 0.242, 127/150 correct (84.7%)
Batch 8798: 0.122 s, average cost 0.222, 127/150 correct (84.7%)
Batch 8799: 0.122 s, average cost 0.253, 126/150 correct (84.0%)
Batch 8800: 0.126 s, average cost 0.227, 125/150 correct (83.3%)
Batch 8801: 0.147 s, average cost 0.245, 126/150 correct (84.0%)
Batch 8802: 0.121 s, average cost 0.225, 132/150 correct (88.0%)
Batch 8803: 0.125 s, average cost 0.278, 122/150 correct (81.3%)
Batch 8804: 0.122 s, average cost 0.231, 124/150 correct (82.7%)
Batch 8805: 0.122 s, average cost 0.191, 131/150 correct (87.3%)
Batch 8806: 0.12 s, average cost 0.235, 126/150 correct (84.0%)
Batch 8807: 0.124 s, average cost 0.224, 126/150 correct (84.0%)
Batch 8808: 0.122 s, average cost 0.243, 122/150 correct (81.3%)
Batch 8809: 0.124 s, average cost 0.297, 118/150 correct (78.7%)
Batch 8810: 0.124 s, average cost 0.214, 130/150 correct (86.7%)
Batch 8811: 0.123 s, average cost 0.321, 115/150 correct (76.7%)
Batch 8812: 0.123 s, average cost 0.223, 130/150 correct (86.7%)
Batch 8813: 0.122 s, average cost 0.205, 129/150 correct (86.0%)
Batch 8814: 0.123 s, average cost 0.242, 129/150 correct (86.0%)
Batch 8815: 0.123 s, average cost 0.221, 129/150 correct (86.0%)
Batch 8816: 0.123 s, average cost 0.257, 123/150 correct (82.0%)
Batch 8817: 0.12 s, average cost 0.253, 128/150 correct (85.3%)
Batch 8818: 0.122 s, average cost 0.288, 123/150 correct (82.0%)
Batch 8819: 0.119 s, average cost 0.22, 128/150 correct (85.3%)
Batch 8820: 0.129 s, average cost 0.168, 132/150 correct (88.0%)
Batch 8821: 0.124 s, average cost 0.281, 124/150 correct (82.7%)
Batch 8822: 0.12 s, average cost 0.229, 129/150 correct (86.0%)
Batch 8823: 0.12 s, average cost 0.274, 123/150 correct (82.0%)
Batch 8824: 0.122 s, average cost 0.209, 131/150 correct (87.3%)
Batch 8825: 0.122 s, average cost 0.341, 113/150 correct (75.3%)
Batch 8826: 0.12 s, average cost 0.234, 125/150 correct (83.3%)
Batch 8827: 0.119 s, average cost 0.257, 125/150 correct (83.3%)
Batch 8828: 0.121 s, average cost 0.288, 124/150 correct (82.7%)
Batch 8829: 0.122 s, average cost 0.315, 119/150 correct (79.3%)
Batch 8830: 0.12 s, average cost 0.286, 119/150 correct (79.3%)
Batch 8831: 0.119 s, average cost 0.262, 125/150 correct (83.3%)
Batch 8832: 0.125 s, average cost 0.209, 131/150 correct (87.3%)
Batch 8833: 0.121 s, average cost 0.261, 126/150 correct (84.0%)
Batch 8834: 0.123 s, average cost 0.189, 133/150 correct (88.7%)
Batch 8835: 0.122 s, average cost 0.261, 124/150 correct (82.7%)
Batch 8836: 0.121 s, average cost 0.235, 127/150 correct (84.7%)
Batch 8837: 0.121 s, average cost 0.281, 123/150 correct (82.0%)
Batch 8838: 0.121 s, average cost 0.232, 127/150 correct (84.7%)
Batch 8839: 0.12 s, average cost 0.293, 118/150 correct (78.7%)
Batch 8840: 0.123 s, average cost 0.332, 117/150 correct (78.0%)
Batch 8841: 0.124 s, average cost 0.273, 125/150 correct (83.3%)
Batch 8842: 0.12 s, average cost 0.247, 125/150 correct (83.3%)
Batch 8843: 0.122 s, average cost 0.259, 126/150 correct (84.0%)
Batch 8844: 0.122 s, average cost 0.268, 124/150 correct (82.7%)
Batch 8845: 0.121 s, average cost 0.287, 121/150 correct (80.7%)
Batch 8846: 0.121 s, average cost 0.229, 130/150 correct (86.7%)
Batch 8847: 0.122 s, average cost 0.271, 126/150 correct (84.0%)
Batch 8848: 0.191 s, average cost 0.331, 117/150 correct (78.0%)
Batch 8849: 0.1325 s, average cost 0.278, 123/150 correct (82.0%)
Batch 8850: 0.123 s, average cost 0.234, 130/150 correct (86.7%)
Batch 8851: 0.119 s, average cost 0.264, 124/150 correct (82.7%)
Batch 8852: 0.121 s, average cost 0.19, 132/150 correct (88.0%)
Batch 8853: 0.121 s, average cost 0.218, 129/150 correct (86.0%)
Batch 8854: 0.127 s, average cost 0.263, 124/150 correct (82.7%)
Batch 8855: 0.12 s, average cost 0.198, 132/150 correct (88.0%)
Batch 8856: 0.126 s, average cost 0.221, 130/150 correct (86.7%)
Batch 8857: 0.123 s, average cost 0.219, 128/150 correct (85.3%)
Batch 8858: 0.123 s, average cost 0.276, 121/150 correct (80.7%)
Batch 8859: 0.121 s, average cost 0.271, 121/150 correct (80.7%)
Batch 8860: 0.12 s, average cost 0.31, 119/150 correct (79.3%)
Batch 8861: 0.121 s, average cost 0.312, 120/150 correct (80.0%)
Batch 8862: 0.122 s, average cost 0.219, 131/150 correct (87.3%)
Batch 8863: 0.121 s, average cost 0.232, 125/150 correct (83.3%)
Batch 8864: 0.124 s, average cost 0.283, 119/150 correct (79.3%)
Batch 8865: 0.121 s, average cost 0.299, 120/150 correct (80.0%)
Batch 8866: 0.122 s, average cost 0.303, 121/150 correct (80.7%)
Batch 8867: 0.122 s, average cost 0.198, 130/150 correct (86.7%)
Batch 8868: 0.125 s, average cost 0.212, 127/150 correct (84.7%)
Batch 8869: 0.123 s, average cost 0.234, 126/150 correct (84.0%)
Batch 8870: 0.142 s, average cost 0.319, 117/150 correct (78.0%)
Batch 8871: 0.124 s, average cost 0.225, 126/150 correct (84.0%)
Batch 8872: 0.123 s, average cost 0.238, 125/150 correct (83.3%)
Batch 8873: 0.123 s, average cost 0.248, 124/150 correct (82.7%)
Batch 8874: 0.123 s, average cost 0.23, 125/150 correct (83.3%)
Batch 8875: 0.121 s, average cost 0.253, 121/150 correct (80.7%)
Batch 8876: 0.122 s, average cost 0.22, 127/150 correct (84.7%)
Batch 8877: 0.123 s, average cost 0.245, 124/150 correct (82.7%)
Batch 8878: 0.124 s, average cost 0.216, 130/150 correct (86.7%)
Batch 8879: 0.121 s, average cost 0.285, 121/150 correct (80.7%)
Batch 8880: 0.124 s, average cost 0.173, 135/150 correct (90.0%)
Batch 8881: 0.121 s, average cost 0.257, 126/150 correct (84.0%)
Batch 8882: 0.124 s, average cost 0.188, 133/150 correct (88.7%)
